source_id,source_type,video_id,parent_id,is_reply,author,text,like_count,public,clean_text,entities,sentiment_score,sentiment,keywords,chunk_index,start_time,noun_phrases
UgwW6GwwoeJARHDGcv54AaABAg,comment,Y8yTY_7w3KA,,False,@alikindome,Definitely better than model 3,15.0,True,Definitely better than model 3,[],0.6808,Positive,"['better model', 'better', 'model']",,,
UgwW6GwwoeJARHDGcv54AaABAg.9wA4gJtV1nu9wHsJ-Dh4NW,comment,Y8yTY_7w3KA,UgwW6GwwoeJARHDGcv54AaABAg,True,@Berretotube,Is it Chinese?,0.0,True,Is it Chinese?,['Chinese'],0.0,Neutral,['chinese'],,,
UgwW6GwwoeJARHDGcv54AaABAg.9wA4gJtV1nu9wJ5INqNPec,comment,Y8yTY_7w3KA,UgwW6GwwoeJARHDGcv54AaABAg,True,@boostav,"If you have extremely poor taste, sure.",0.0,True,"If you have extremely poor taste, sure.",[],-0.2094,Negative,"['sure', 'poor']",,,
UgwW6GwwoeJARHDGcv54AaABAg.9wA4gJtV1nu9wL6syohrjQ,comment,Y8yTY_7w3KA,UgwW6GwwoeJARHDGcv54AaABAg,True,@alikindome,@boostav I agree👍 Model 3 sucks💯💯,7.0,True,I agree👍 Model 3 sucks💯💯,['Model 3'],0.0,Neutral,"['agree', 'model']",,,
UgwW6GwwoeJARHDGcv54AaABAg.9wA4gJtV1nu9wLILfbn3xe,comment,Y8yTY_7w3KA,UgwW6GwwoeJARHDGcv54AaABAg,True,@boostav,"@alikindome True, Model 3 is not a vehicle for the poors that have just become middle class who think tacky shiny plastic trim is luxury.",0.0,True,"True, Model 3 is not a vehicle for the poors that have just become middle class who think tacky shiny plastic trim is luxury.",['Model 3'],0.4215,Positive,"['middle', 'class', 'plastic', 'luxury', 'vehicle']",,,
UgwW6GwwoeJARHDGcv54AaABAg.9wA4gJtV1nu9wLuhVPL7FC,comment,Y8yTY_7w3KA,UgwW6GwwoeJARHDGcv54AaABAg,True,@alikindome,@boostavI agree 👍👍. Byd seal is value for money.,4.0,True,agree 👍👍. Byd seal is value for money.,[],0.5994,Positive,"['agree', 'money', 'byd seal', 'seal', 'byd']",,,
UgwW6GwwoeJARHDGcv54AaABAg.9wA4gJtV1nu9wMvua8wd7d,comment,Y8yTY_7w3KA,UgwW6GwwoeJARHDGcv54AaABAg,True,@boostav,@alikindome You lack reading comprehension skills. It's cheap crap that ignorant people think is 'luxury' just because of some flashy trim.,0.0,True,You lack reading comprehension skills. It's cheap crap that ignorant people think is 'luxury' just because of some flashy trim.,[],-0.7184,Negative,"['lack', 'luxury', 'crap', 'cheap', 'people']",,,
UgwW6GwwoeJARHDGcv54AaABAg.9wA4gJtV1nuAGXGdTMMzZw,comment,Y8yTY_7w3KA,UgwW6GwwoeJARHDGcv54AaABAg,True,@ferro706,"Dude everything in market now is chinese even your underwear,all of apple-gucci-you name it made in china.",0.0,True,"Dude everything in market now is chinese even your underwear,all of apple-gucci-you name it made in china.","['chinese', 'china']",0.0,Neutral,"['market', 'apple', 'china', 'chinese']",,,
UgwW6GwwoeJARHDGcv54AaABAg.9wA4gJtV1nuAL_2y0aPI-U,comment,Y8yTY_7w3KA,UgwW6GwwoeJARHDGcv54AaABAg,True,@belinhobeli9569,"@alikindome So you hate tesla and now is running your mouth, huh? Embarassing. We could have an open, honest discussion, but no....",0.0,True,"So you hate tesla and now is running your mouth, huh? Embarassing. We could have an open, honest discussion, but no....",[],-0.0872,Negative,['tesla'],,,
Ugyyne6D2RkpBki7WKp4AaABAg,comment,Y8yTY_7w3KA,,False,@alfredkcwong5008,Chinese car is not CHEAP BUT AFFORDABLE. Do not have a cheap n old metality instead.😂😂,0.0,True,Chinese car is not CHEAP BUT AFFORDABLE. Do not have a cheap n old metality instead.😂😂,['Chinese'],0.8271,Positive,"['cheap', 'chinese car', 'instead', 'old', 'chinese']",,,
UgyBjo5C6pJqDOut_fR4AaABAg,comment,Y8yTY_7w3KA,,False,@HenHavenEggs,"Umm, its chinese right?  So dumb question!",0.0,True,"Umm, its chinese right? So dumb question!",['chinese'],-0.674,Negative,"['question', 'chinese']",,,
UgyerMwgxp0omoPJT0x4AaABAg,comment,Y8yTY_7w3KA,,False,@user-hz3eu5in,"Great car. But, nobody buys sedans anymore. Mis size SUVs are king. What BYD needs is to bring just slightly bigger version of Atto 3 to the international market. Atto 3 is very good, just a tad too small for some people, and needs dual motor version. Also, pity BYD felt they had to copy the idiotic, useless full glass roof from Tesla. All it does is make car heavier, make insurance cost more(yes, they do crack and are very expensive to replace), make the car cost more, allow a lot more heat into the cabin and ZERO actual use. Nobody looks up to the sky, nothing to see there.",0.0,True,"Great car. But, nobody buys sedans anymore. Mis size SUVs are king. What BYD needs is to bring just slightly bigger version of Atto 3 to the international market. Atto 3 is very good, just a tad too small for some people, and needs dual motor version. Also, pity BYD felt they had to copy the idiotic, useless full glass roof from Tesla. All it does is make car heavier, make insurance cost more(yes, they do crack and are very expensive to replace), make the car cost more, allow a lot more heat into the cabin and ZERO actual use. Nobody looks up to the sky, nothing to see there.","['BYD', 'Atto 3', 'Tesla', 'ZERO']",-0.4159,Negative,"['make', 'needs', 'version', 'car', 'just']",,,
Ugzq59IVkzbCtU-a6pF4AaABAg,comment,Y8yTY_7w3KA,,False,@chgwwh,Try out the ADAS features if it has these and charging the experience in a long trip.,0.0,True,Try out the ADAS features if it has these and charging the experience in a long trip.,['ADAS'],0.0,Neutral,"['adas', 'try', 'experience', 'charging', 'long']",,,
Ugw2Up62eUJg08VnOUN4AaABAg,comment,Y8yTY_7w3KA,,False,@greaterbayareahero1401,"If China makes their logo more discrete or use just smaller icons, they will sell even more. It’s about quiet luxury now. Strong Design is key. Made in China 2025",0.0,True,"If China makes their logo more discrete or use just smaller icons, they will sell even more. It’s about quiet luxury now. Strong Design is key. Made in China 2025","['China', 'Strong Design']",0.5106,Positive,"['china', 'luxury', 'use', 'design', 'just']",,,
UgwlG82e95cb4kYbvqF4AaABAg,comment,Y8yTY_7w3KA,,False,@michaels1808,Would be interesting to hear your take on this vs the Zeekr 001 and the updated Polestar 2.,3.0,True,Would be interesting to hear your take on this vs the Zeekr 001 and the updated Polestar 2.,['Polestar 2'],0.4019,Positive,"['vs', 'interesting']",,,
UgwMiMhSMaj6zdbn_Dl4AaABAg,comment,Y8yTY_7w3KA,,False,@mauricemaffeo8080,The rear seats are soo low!,0.0,True,The rear seats are soo low!,[],-0.3382,Negative,"['rear', 'low', 'seats']",,,
UgxcRf9sL0kohpDRIRN4AaABAg,comment,Y8yTY_7w3KA,,False,@rebellion6331,Yucky Chinese product,0.0,True,Yucky Chinese product,['Yucky Chinese'],-0.4215,Negative,"['product', 'chinese']",,,
UgwrF-MIvAca4Jv-OeV4AaABAg,comment,Y8yTY_7w3KA,,False,@jeremphi6826,We want to see Liyaaa !!!!,1.0,True,We want to see Liyaaa !!!!,[],0.3544,Positive,['want'],,,
UgzEwZCcbfNOfor9ILN4AaABAg,comment,Y8yTY_7w3KA,,False,@smithwesson.500,"BYD is for sure going to ruffle some Tesla ""feathers"" with introduction of the Seal which looks like a worthy competitor! Also, to see the BYD Tang landing in Europe will most probably result in many Cybertruck orders being cancelled. in fact, I'd be surprised if we ever get to see the Cybertruck in Europe!",14.0,True,"BYD is for sure going to ruffle some Tesla ""feathers"" with introduction of the Seal which looks like a worthy competitor! Also, to see the BYD Tang landing in Europe will most probably result in many Cybertruck orders being cancelled. in fact, I'd be surprised if we ever get to see the Cybertruck in Europe!","['BYD', 'Tesla', 'Seal', 'Europe', 'Cybertruck']",0.8011,Positive,"['europe', 'byd', 'tang', 'surprised', 'sure']",,,
UgzEwZCcbfNOfor9ILN4AaABAg.9w7rfSFeg_z9wcRFk1Ub0B,comment,Y8yTY_7w3KA,UgzEwZCcbfNOfor9ILN4AaABAg,True,@hotwind95,Did you just assume that Cybertruck and BYD Tang share the same audience? 🤦,0.0,True,Did you just assume that Cybertruck and BYD Tang share the same audience? 🤦,['Cybertruck'],0.296,Positive,"['tang', 'byd tang', 'share', 'did', 'just']",,,
UgzEwZCcbfNOfor9ILN4AaABAg.9w7rfSFeg_z9zr4PYDzzn5,comment,Y8yTY_7w3KA,UgzEwZCcbfNOfor9ILN4AaABAg,True,@2ar2betrY,"If the cyber truck was sold in the eu. It would be classified as a heavy truck. And most likely, it won't pass the safety regulations",0.0,True,"If the cyber truck was sold in the eu. It would be classified as a heavy truck. And most likely, it won't pass the safety regulations",[],-0.3252,Negative,"['safety', 'eu', 'sold']",,,
Ugzoc5j6rtUPRJrW5lh4AaABAg,comment,Y8yTY_7w3KA,,False,@lagrangewei,14:37 Leah meter approve...,0.0,True,14:37 Leah meter approve...,[],0.0,Neutral,[],,,
UgxRr-H2_eewt3gkYJR4AaABAg,comment,Y8yTY_7w3KA,,False,@AKA001,That interior… so much potential. But it just hurts my eyes…,0.0,True,That interior… so much potential. But it just hurts my eyes…,[],-0.631,Negative,"['interior', 'just']",,,
Ugzc_0WoDWhSRdJxAnJ4AaABAg,comment,Y8yTY_7w3KA,,False,@WrathChild-NZ,Surprised they managed to cram 82kwh into an LFP pack! I wonder if tesla will use lfp in their long range models too.,0.0,True,Surprised they managed to cram 82kwh into an LFP pack! I wonder if tesla will use lfp in their long range models too.,['LFP'],0.2942,Positive,"['surprised', 'long range', 'use', 'range', 'long']",,,
UgxVenzbSFza_w-Mqvh4AaABAg,comment,Y8yTY_7w3KA,,False,@luckystr1ker,I live in Thailand and just bought a Tesla Model 3. 3 weeks later BYD launched the Seal 😂😂😂 This is a car i wouldve seriously considered.,12.0,True,I live in Thailand and just bought a Tesla Model 3. 3 weeks later BYD launched the Seal 😂😂😂 This is a car i wouldve seriously considered.,"['Thailand', 'Model 3', 'BYD', 'Seal']",0.8176,Positive,"['live', 'seriously', 'bought', 'tesla model', 'seal']",,,
UgxVenzbSFza_w-Mqvh4AaABAg.9w6W7u1QtvO9wY4lbXx-Bw,comment,Y8yTY_7w3KA,UgxVenzbSFza_w-Mqvh4AaABAg,True,@삼디다스-s3f,Do you think seal is the best for you?,1.0,True,Do you think seal is the best for you?,[],0.6369,Positive,"['best', 'think', 'seal']",,,
UgyZJ01psDdLZblcB014AaABAg,comment,Y8yTY_7w3KA,,False,@bricheun,"Very impressive and beautifully designed, but I think governments are going to try and stop sells due to political reasons, which is a pity. Wow the seats looks amazing, much better than the model 3.",2.0,True,"Very impressive and beautifully designed, but I think governments are going to try and stop sells due to political reasons, which is a pity. Wow the seats looks amazing, much better than the model 3.",[],0.9374,Positive,"['try', 'better model', 'going', 'think', 'seats']",,,
Ugwa7MdCPNIiQvyMfw54AaABAg,comment,Y8yTY_7w3KA,,False,@willielarsson9651,"After this week's long trip outside of Scotland's charging network, with chargers not working, getting soaked in the process, gettjng moaned at from the missus who now officially hates EVs, im looking to swap to a low BIK rax rate plug in hybrid. The thought of doing a journey in a single run is very attractive. Service stations are horrible, expensive places and the EV charging rates are more expensive than fossil fuel. So unless there's a 400-500 range ev out there,  im done.",0.0,True,"After this week's long trip outside of Scotland's charging network, with chargers not working, getting soaked in the process, gettjng moaned at from the missus who now officially hates EVs, im looking to swap to a low BIK rax rate plug in hybrid. The thought of doing a journey in a single run is very attractive. Service stations are horrible, expensive places and the EV charging rates are more expensive than fossil fuel. So unless there's a 400-500 range ev out there, im done.","['Scotland', 'BIK']",-0.6915,Negative,"['expensive', 'charging', 'ev', 'outside', 'network']",,,
UgzQtObW9zlAGRdPyJJ4AaABAg,comment,Y8yTY_7w3KA,,False,@taomahNEGEV,Never trust the Chinese Quality Control.,0.0,True,Never trust the Chinese Quality Control.,['the Chinese Quality Control'],-0.4023,Negative,"['trust', 'quality', 'chinese']",,,
UgyBFhnxG7zdRiqtqKJ4AaABAg,comment,Y8yTY_7w3KA,,False,@isurudushmanthawarnakulasu3310,What type of idiot would say it's better than the model 3,0.0,True,What type of idiot would say it's better than the model 3,[],-0.1027,Negative,"['say', 'better model', 'better', 'model']",,,
Ugy_besxAD5lBscPCml4AaABAg,comment,Y8yTY_7w3KA,,False,@Spring_on_Jupiter_and_Mars,"Obviously, the software, charging, and self driving tech is not to Tesla's level. Real buttons on an EV is like a real keyboard on an iphone.",0.0,True,"Obviously, the software, charging, and self driving tech is not to Tesla's level. Real buttons on an EV is like a real keyboard on an iphone.",['Tesla'],0.3612,Positive,"['real', 'iphone', 'software', 'level', 'tech']",,,
UgyEF1U2INCc0EZxf_t4AaABAg,comment,V0wtNI-rzSg,,False,@geoffwalker7530,"Note the crap door handles, sale killer straight away",0.0,True,"Note the crap door handles, sale killer straight away",[],-0.7184,Negative,['crap'],,,
Ugz5s0PKBupBXK4Ugld4AaABAg,comment,V0wtNI-rzSg,,False,@marceln3107,"*In the MY2026, BYD dismissed this feature.",0.0,True,"*In the MY2026, BYD dismissed this feature.","['MY2026', 'BYD']",0.0,Neutral,"['feature', 'byd']",,,
UgyqNGNLVqXddAdC5Wx4AaABAg,comment,V0wtNI-rzSg,,False,@carlkirk3467,Even better if there were no touchscreens to distract the driver?,0.0,True,Even better if there were no touchscreens to distract the driver?,[],-0.128,Negative,"['driver', 'better']",,,
Ugx9DGiRIsGm3DsEPgt4AaABAg,comment,V0wtNI-rzSg,,False,@nobodyshero200,So interesting you chose an EV as a daily. That really is a statement to how bad ICE cars are.,0.0,True,So interesting you chose an EV as a daily. That really is a statement to how bad ICE cars are.,[],-0.1298,Negative,"['interesting', 'daily', 'ev', 'really', 'cars']",,,
UgyaUiiMq4imxJQceZB4AaABAg,comment,V0wtNI-rzSg,,False,@williamwildcat,I don’t care how nice it is it’s a stupid ev,0.0,True,I don’t care how nice it is it’s a stupid ev,[],0.3818,Positive,"['nice', 'stupid', 'ev', 'don']",,,
Ugw4nOmrl9ZF0ZrrB1V4AaABAg,comment,V0wtNI-rzSg,,False,@JohnSmith-y6i3p,I’d rather walk,0.0,True,I’d rather walk,[],0.0,Neutral,[],,,
UgzA4KE3uUo16goXgB94AaABAg,comment,V0wtNI-rzSg,,False,@itskirkby,They’ve removed this feature from the latest model.,0.0,True,They’ve removed this feature from the latest model.,[],0.0,Neutral,"['latest', 've', 'model', 'removed', 'feature']",,,
Ugwxl8MeOvKQ8SWCsWd4AaABAg,comment,V0wtNI-rzSg,,False,@Hasan-g2g2u,Every byd has that.,0.0,True,Every byd has that.,[],0.0,Neutral,['byd'],,,
UgzpSRt3U-ZoE7oPwhF4AaABAg,comment,V0wtNI-rzSg,,False,@MLAGGIONE,All I see there is electric junk on wheels that tries to mimic being a car.,0.0,True,All I see there is electric junk on wheels that tries to mimic being a car.,[],0.0,Neutral,"['wheels', 'electric', 'car']",,,
UgzyRu0ZOrkaoxNjq894AaABAg,comment,V0wtNI-rzSg,,False,@Shirley-hr8tx,Yes Tesla interiors are pathetic,1.0,True,Yes Tesla interiors are pathetic,['Tesla'],-0.25,Negative,['tesla'],,,
Ugz85bTxIYrQXYTuOy14AaABAg,comment,V0wtNI-rzSg,,False,@minesy72,"Well WoW, sure everyone is rushing to buy one now...well those who like pointless crap",0.0,True,"Well WoW, sure everyone is rushing to buy one now...well those who like pointless crap",['WoW'],0.7964,Positive,"['sure', 'pointless', 'wow', 'crap', 'buy']",,,
UgxQz5mamvHFd74mSLx4AaABAg,comment,V0wtNI-rzSg,,False,@sparkyUK,That feature has been removed in the updated model.,0.0,True,That feature has been removed in the updated model.,[],0.0,Neutral,"['removed', 'model', 'feature']",,,
Ugw7sGVzvoSEdU6qocF4AaABAg,comment,V0wtNI-rzSg,,False,@DMT267,Old news. Every car reviewer  does the same.....yawn !!!!,0.0,True,Old news. Every car reviewer does the same.....yawn !!!!,[],0.0,Neutral,"['does', 'car']",,,
UgzgXuHgg4a69VjSYAR4AaABAg,comment,V0wtNI-rzSg,,False,@GeorgeHafiz,Complete gimmick. I’ve used it twice in a year. Main reason being it doesn’t work with CarPlay,0.0,True,Complete gimmick. I’ve used it twice in a year. Main reason being it doesn’t work with CarPlay,['CarPlay'],0.0,Neutral,"['reason', 'work', 've', 'doesn', 'gimmick']",,,
UgxoI1sJAmw0WRJrp2R4AaABAg,comment,V0wtNI-rzSg,,False,@Jfjs58-g,It’s ugly and it’s stupid and on top of that it’s a Chinese shit,0.0,True,It’s ugly and it’s stupid and on top of that it’s a Chinese shit,['Chinese'],-0.8591,Negative,"['ugly', 'shit', 'stupid', 'chinese']",,,
UgyEcICK0OTf96VPfMV4AaABAg,comment,V0wtNI-rzSg,,False,@burnerog,"Interesting how car enthusiasts (like Shmee, and me too for that matter.!) have started to warm on the concept of EV’s.! But the indisputable truth still remains that DEPRECIATION will eventually destroy the ownership experience. At trade in time…. But the technology of EV’s is amazing 😻 all the same…",0.0,True,"Interesting how car enthusiasts (like Shmee, and me too for that matter.!) have started to warm on the concept of EV’s.! But the indisputable truth still remains that DEPRECIATION will eventually destroy the ownership experience. At trade in time…. But the technology of EV’s is amazing 😻 all the same…","['Shmee', 'DEPRECIATION']",0.915,Positive,"['ev', 'interesting', 'time', 'like', 'car']",,,
Ugx11VVmMduQMsohr_N4AaABAg,comment,V0wtNI-rzSg,,False,@chrisc2252,Crazy that this car is £18000 overseas and under £50000 in the UK 😂😂😂😂,0.0,True,Crazy that this car is £18000 overseas and under £50000 in the UK 😂😂😂😂,[],0.8481,Positive,"['uk', 'car']",,,
Ugw6bA-y5JjOyT204xp4AaABAg,comment,V0wtNI-rzSg,,False,@Edwina-ka-Tharki-Lehru,That’s the only thing in BYD😂😂 other than that there nothing but garbage,0.0,True,That’s the only thing in BYD😂😂 other than that there nothing but garbage,['BYD'],0.4404,Positive,"['thing', 'byd']",,,
Ugxuu6vUXx4sKGK3CB54AaABAg,comment,V0wtNI-rzSg,,False,@TenSixFour,I thought it was going to be a feature that appealed to adults.,0.0,True,I thought it was going to be a feature that appealed to adults.,[],0.0,Neutral,"['going', 'thought', 'feature']",,,
Ugzlkg4UFDYlz01ZNtp4AaABAg,comment,V0wtNI-rzSg,,False,@FiRem002,except they removed the swivel screen from the latest year model,0.0,True,except they removed the swivel screen from the latest year model,[],0.0,Neutral,"['latest', 'removed', 'model', 'screen']",,,
Ugx2auuYIeu5L0lx8RB4AaABAg,comment,V0wtNI-rzSg,,False,@dcs34colin,"brakes grab and very un real, aircon and heater is utter CRAP, the speaker/radio sound is shit and lots more bad on it.",0.0,True,"brakes grab and very un real, aircon and heater is utter CRAP, the speaker/radio sound is shit and lots more bad on it.",['CRAP'],-0.9005,Negative,"['shit', 'crap']",,,
Ugxf-AgCLK-RbPfYtxd4AaABAg,comment,V0wtNI-rzSg,,False,@dcs34colin,"just un plugged from charging ...hey ...REALY as the screen shows NOT.......... 350 miles is BS,  If 30% of something is 96 miles, the total (100%) is 320 miles (\(96 \div 0.30\)).",0.0,True,"just un plugged from charging ...hey ...REALY as the screen shows NOT.......... 350 miles is BS, If 30% of something is 96 miles, the total (100%) is 320 miles (\(96 \div 0.30\)).",[],0.0,Neutral,"['350', 'just', 'screen']",,,
Ugx62Y7U9Q0SiPzviLR4AaABAg,comment,V0wtNI-rzSg,,False,@VictorFuentes-q9j,Todos los byd lo hacen,0.0,True,Todos los byd lo hacen,['lo hacen'],0.0,Neutral,['byd'],,,
UgwP5mFBhi4C62qn1LN4AaABAg,comment,V0wtNI-rzSg,,False,@drgabrielmereg3271,Oh wow! 😂😂😂😂 so boring ! Wow!,0.0,True,Oh wow! 😂😂😂😂 so boring ! Wow!,[],0.9542,Positive,"['wow', 'oh']",,,
Ugwti_q3FShcGTurESR4AaABAg,comment,V0wtNI-rzSg,,False,@PainfullyTruthfully,That shit is stupid...,0.0,True,That shit is stupid...,[],-0.7906,Negative,"['shit', 'stupid']",,,
UgxbhkpsUdjDXbX5lw94AaABAg,comment,V0wtNI-rzSg,,False,@tabotabster1770,Suspension could be better,0.0,True,Suspension could be better,[],0.4404,Positive,['better'],,,
UgzoIxO1cqD3xRPsxwN4AaABAg,comment,V0wtNI-rzSg,,False,@kenfroment1943,Android werkt niet als je het scherm draait wat ben je er dan mee😂,0.0,True,Android werkt niet als je het scherm draait wat ben je er dan mee😂,"['Android', 'ben je er dan mee']",0.4404,Positive,['android'],,,
Ugx5Xd-OEvVQw-Du1PZ4AaABAg,comment,V0wtNI-rzSg,,False,@stephencowell3823,My Granny has a BYD Dolphin Surf that has a screen that spins in the exact same way,0.0,True,My Granny has a BYD Dolphin Surf that has a screen that spins in the exact same way,['Granny'],0.0,Neutral,"['way', 'screen', 'byd']",,,
Ugxl_TU79F91XUTdPp94AaABAg,comment,V0wtNI-rzSg,,False,@letsgetsomebacon,"If you think that interior is great, wait til you see the BYD Sealion 7",0.0,True,"If you think that interior is great, wait til you see the BYD Sealion 7",[],0.6249,Positive,"['sealion', 'interior', 'think', 'wait', 'great']",,,
UgwFLfE7qLEViMLtg6d4AaABAg,comment,V0wtNI-rzSg,,False,@UKbiker73,Such a gimmick they canned it on the latest models as everyone did it once and then left it in landscape. Lots of apps didn’t function in portrait mode. Also….did you just pronounce innovative as three separate words….‘in OV ative 🫤 bit weird.,0.0,True,Such a gimmick they canned it on the latest models as everyone did it once and then left it in landscape. Lots of apps didn’t function in portrait mode. Also….did you just pronounce innovative as three separate words….‘in OV ative 🫤 bit weird.,[],0.296,Positive,"['did', 'function', 'latest', 'apps', 'innovative']",,,
Ugwtqu8O6uF_izzuVm14AaABAg,comment,V0wtNI-rzSg,,False,@rob7xiv,Update News: Rotating Screen in 2026 Model get/got removed😅,0.0,True,Update News: Rotating Screen in 2026 Model get/got removed😅,['Update News: Rotating Screen'],0.3612,Positive,"['rotating screen', 'got', '2026', 'rotating', 'removed']",,,
UgzzoI_1SHZNBFCgZp54AaABAg,comment,V0wtNI-rzSg,,False,@danielburges8176,The facelift 2026 version has removed this feature 😆,0.0,True,The facelift 2026 version has removed this feature 😆,[],0.3612,Positive,"['2026', 'removed', 'feature']",,,
Ugz2ZHZnFM5VTe1ec_x4AaABAg,comment,V0wtNI-rzSg,,False,@Belarus2012,Aaaaaand yuo not gonna use it ever. That's why they stopped doing it,0.0,True,Aaaaaand yuo not gonna use it ever. That's why they stopped doing it,[],-0.2263,Negative,['use'],,,
UgzXnuLNbFmORFKzwFp4AaABAg,comment,V0wtNI-rzSg,,False,@xrenaudon,"Useless stuff : just made for your kind of video, but absolutely useless in daily life",0.0,True,"Useless stuff : just made for your kind of video, but absolutely useless in daily life",[],-0.7218,Negative,"['useless', 'daily', 'just']",,,
UgwltV_FD_XH2cj1ol94AaABAg,comment,V0wtNI-rzSg,,False,@CheeseyCrumpet,They have removed the rotating screen in the updated 26 model,0.0,True,They have removed the rotating screen in the updated 26 model,[],0.0,Neutral,"['rotating screen', 'rotating', 'removed', 'model', 'screen']",,,
UgzeBrKzzfpS0cSfLiN4AaABAg,comment,V0wtNI-rzSg,,False,@ASvanRandwijck,Rotating screens are ok but first I'd like to see the first Seal pass the 700.000km  treshold without any major issues. There are tons of Teslas out there that did this and for me that is more relevant than a rotating screen.,0.0,True,Rotating screens are ok but first I'd like to see the first Seal pass the 700.000km treshold without any major issues. There are tons of Teslas out there that did this and for me that is more relevant than a rotating screen.,['Teslas'],0.5927,Positive,"['rotating', 'rotating screen', 'rotating screens', 'screens', 'did']",,,
UgwLqsRl1DXerLjWklV4AaABAg,comment,V0wtNI-rzSg,,False,@faustolopez180,Every BYD does that.,0.0,True,Every BYD does that.,['BYD'],0.0,Neutral,"['does', 'byd']",,,
Ugwlj4a_bIsMFKsueg14AaABAg,comment,V0wtNI-rzSg,,False,@PORRRIDGE_GUN,"Build Your Dreams. I think one day soon, I will own one of these.",0.0,True,"Build Your Dreams. I think one day soon, I will own one of these.",[],0.4019,Positive,"['build', 'think']",,,
UgyoV2OuztWRrNjiQY94AaABAg,comment,V0wtNI-rzSg,,False,@espressocoffeeman,"There is an additional safety camera visible, the passenger side, for reverse parking. I use portrait mode slso when using the sat nav.",0.0,True,"There is an additional safety camera visible, the passenger side, for reverse parking. I use portrait mode slso when using the sat nav.",[],0.4215,Positive,"['using', 'use', 'portrait mode', 'mode', 'portrait']",,,
Ugx7UgyORe-vetxY_hR4AaABAg,comment,V0wtNI-rzSg,,False,@snake08081991,I'm an owner of that BYD Seal AWD in Mexico. I purchased 2 years ago and I still love it. And as here in Mexico the gasoline is very expensive and the light is very cheap 29MXN per liter vs 4MXN per Kw is insane. After my 2 years is still same as new with a couple of software updates but is still drives and looks fantastic.,0.0,True,I'm an owner of that BYD Seal AWD in Mexico. I purchased 2 years ago and I still love it. And as here in Mexico the gasoline is very expensive and the light is very cheap 29MXN per liter vs 4MXN per Kw is insane. After my 2 years is still same as new with a couple of software updates but is still drives and looks fantastic.,"['BYD', 'AWD', 'Mexico', 'liter vs 4MXN']",0.7684,Positive,"['years', 'light', 'byd seal', 'ago', 'new']",,,
UgyN12qDN9GF3qj2-H14AaABAg,comment,V0wtNI-rzSg,,False,@steveinoz8188,Available everywhere. Except America.,0.0,True,Available everywhere. Except America.,['America'],0.0,Neutral,[],,,
Ugx4hzDPpSuDoOZdgrN4AaABAg,comment,V0wtNI-rzSg,,False,@sakimavec,Under $50k and in Kenya it's double the price just tax alone 😢..to add insurance and not to mention scars scarce spare pads....but I would definitely choose it...💯,0.0,True,Under $50k and in Kenya it's double the price just tax alone 😢..to add insurance and not to mention scars scarce spare pads....but I would definitely choose it...💯,['Kenya'],-0.34,Negative,"['50k', 'just']",,,
UgwOHqKpprMyCPSQBh54AaABAg,comment,V0wtNI-rzSg,,False,@Pickle_rick91,The way you pronounced innovative completely threw me. I thought you where choking 😂,0.0,True,The way you pronounced innovative completely threw me. I thought you where choking 😂,[],0.4215,Positive,"['completely', 'thought', 'innovative', 'way']",,,
UgyNpUnSR4oXWLP6q3N4AaABAg,comment,V0wtNI-rzSg,,False,@OfficialSapphirePhoenix,If prefer landscape because it doesn't obstruct my view,0.0,True,If prefer landscape because it doesn't obstruct my view,[],0.0,Neutral,"['doesn', 'landscape']",,,
UgzDrbZSxbXGUGZhU-p4AaABAg,comment,V0wtNI-rzSg,,False,@1964TJK,Just come up on my feed from Nov 2024 !,0.0,True,Just come up on my feed from Nov 2024 !,[],0.0,Neutral,"['come', 'just']",,,
UgyOARmCufLeBUYWaeZ4AaABAg,comment,V0wtNI-rzSg,,False,@themusicalscout1,I thought a Ford could already do this?,0.0,True,I thought a Ford could already do this?,['Ford'],0.0,Neutral,['thought'],,,
Ugw0-wr-dD7YAA3kdQF4AaABAg,comment,V0wtNI-rzSg,,False,@TraveLovers,"most useless feature, next generations removed it",0.0,True,"most useless feature, next generations removed it",[],-0.4754,Negative,"['removed', 'useless', 'feature']",,,
UgwnyBLWw8h_YABmvN14AaABAg,comment,V0wtNI-rzSg,,False,@barrypickles6546,But does it charge at 1MW ? If not throw it in the bin.,0.0,True,But does it charge at 1MW ? If not throw it in the bin.,['bin'],0.0,Neutral,['does'],,,
UgwgtTvoAD19AYVTzv14AaABAg,comment,V0wtNI-rzSg,,False,@gregsayer7218,BYD have dropped it from MY26,0.0,True,BYD have dropped it from MY26,['BYD'],0.0,Neutral,['byd'],,,
Ugxg8R0bEVyyujLzK714AaABAg,comment,V0wtNI-rzSg,,False,@peterrear2864,"Its either quite unusual or unique,it cant be both.
Still junk,give it five years max and it will be scrap",0.0,True,"Its either quite unusual or unique,it cant be both. Still junk,give it five years max and it will be scrap",['max'],0.0,Neutral,['years'],,,
UgwQ0qYvdnrcwSaJ6z94AaABAg,comment,V0wtNI-rzSg,,False,@johnfaw,One more thing to break...,0.0,True,One more thing to break...,[],0.0,Neutral,['thing'],,,
UgywA8XdN3OSG_sfvyx4AaABAg,comment,V0wtNI-rzSg,,False,@dpfghela,Not for the 2026 version…,0.0,True,Not for the 2026 version…,[],0.0,Neutral,['2026'],,,
